timestamp,hour,dayofweek,is_weekend,co2_lag1,co2_lag2,co2_lag3,co2_lag24,co2_roll3,co2_roll6,temperature_c,humidity_pct,occupancy_count,target,y
2025-06-20 04:00:00,4,4,0,578.5,612.2,655.2,540.6,615.3000000000001,698.7666666666668,25.85,84.6,0,549.9,526.3
2025-06-20 05:00:00,5,4,0,549.9,578.5,612.2,522.5,580.2,648.4833333333333,26.45,82.2,0,526.3,496.5
2025-06-20 06:00:00,6,4,0,526.3,549.9,578.5,506.8,551.5666666666667,606.0,26.21,82.4,0,496.5,485.1
2025-06-20 07:00:00,7,4,0,496.5,526.3,549.9,493.3,524.2333333333332,569.7666666666668,26.8,83.4,0,485.1,567.4
2025-06-20 08:00:00,8,4,0,485.1,496.5,526.3,575.8,502.6333333333334,541.4166666666666,27.14,81.4,14,567.4,688.1
2025-06-20 09:00:00,9,4,0,567.4,485.1,496.5,677.8,516.3333333333334,533.9499999999999,27.88,82.7,22,688.1,804.4
2025-06-20 10:00:00,10,4,0,688.1,567.4,485.1,803.0,580.1999999999999,552.2166666666667,28.13,80.2,29,804.4,930.6
2025-06-20 11:00:00,11,4,0,804.4,688.1,567.4,919.2,686.6333333333333,594.6333333333333,28.83,79.1,34,930.6,1043.4
2025-06-20 12:00:00,12,4,0,930.6,804.4,688.1,1021.1,807.6999999999999,662.0166666666667,29.15,80.3,37,1043.4,1117.7
2025-06-20 13:00:00,13,4,0,1043.4,930.6,804.4,1111.8,926.1333333333333,753.1666666666666,29.66,77.2,39,1117.7,1184.4
2025-06-20 14:00:00,14,4,0,1117.7,1043.4,930.6,1177.5,1030.5666666666666,858.6,29.95,76.7,40,1184.4,1220.7
2025-06-20 15:00:00,15,4,0,1184.4,1117.7,1043.4,1216.9,1115.1666666666667,961.4333333333334,30.0,79.2,39,1220.7,1230.2
2025-06-20 16:00:00,16,4,0,1220.7,1184.4,1117.7,1222.5,1174.2666666666667,1050.2,30.03,75.6,37,1230.2,1219.2
2025-06-20 17:00:00,17,4,0,1230.2,1220.7,1184.4,1212.4,1211.7666666666667,1121.1666666666667,29.38,76.6,34,1219.2,1171.3
2025-06-20 18:00:00,18,4,0,1219.2,1230.2,1220.7,1171.0,1223.3666666666666,1169.2666666666667,29.11,78.0,29,1171.3,1129.1
2025-06-20 19:00:00,19,4,0,1171.3,1219.2,1230.2,1132.7,1206.8999999999999,1190.5833333333335,28.57,78.1,22,1129.1,1050.9
2025-06-20 20:00:00,20,4,0,1129.1,1171.3,1219.2,1064.8,1173.2,1192.4833333333333,28.18,79.9,14,1050.9,922.2
2025-06-20 21:00:00,21,4,0,1050.9,1129.1,1171.3,958.6,1117.1000000000001,1170.2333333333333,27.83,83.7,0,922.2,828.5
2025-06-20 22:00:00,22,4,0,922.2,1050.9,1129.1,851.6,1034.0666666666666,1120.4833333333333,27.62,85.1,0,828.5,753.8
2025-06-20 23:00:00,23,4,0,828.5,922.2,1050.9,781.2,933.8666666666668,1053.5333333333333,27.01,83.1,0,753.8,698.5
2025-06-21 00:00:00,0,5,1,753.8,828.5,922.2,713.9,834.8333333333334,975.9666666666667,26.58,83.6,0,698.5,651.6
2025-06-21 01:00:00,1,5,1,698.5,753.8,828.5,655.2,760.2666666666668,897.1666666666666,26.1,83.5,0,651.6,609.9
2025-06-21 02:00:00,2,5,1,651.6,698.5,753.8,612.2,701.3000000000001,817.5833333333334,25.85,79.1,0,609.9,572.2
2025-06-21 03:00:00,3,5,1,609.9,651.6,698.5,578.5,653.3333333333334,744.0833333333334,25.84,81.5,0,572.2,543.6
2025-06-21 04:00:00,4,5,1,572.2,609.9,651.6,549.9,611.2333333333333,685.75,25.8,83.1,0,543.6,534.1
2025-06-21 05:00:00,5,5,1,543.6,572.2,609.9,526.3,575.2333333333332,638.2666666666667,26.22,83.2,0,534.1,510.6
2025-06-21 06:00:00,6,5,1,534.1,543.6,572.2,496.5,549.9666666666667,601.6500000000001,26.74,80.4,0,510.6,494.2
2025-06-21 07:00:00,7,5,1,510.6,534.1,543.6,485.1,529.4333333333334,570.3333333333334,27.1,80.7,0,494.2,498.0
2025-06-21 08:00:00,8,5,1,494.2,510.6,534.1,567.4,512.9666666666667,544.1,27.42,78.3,0,498.0,538.9
2025-06-21 09:00:00,9,5,1,498.0,494.2,510.6,688.1,500.93333333333334,525.4499999999999,28.1,79.1,10,538.9,615.9
2025-06-21 10:00:00,10,5,1,538.9,498.0,494.2,804.4,510.3666666666666,519.9,28.49,80.5,16,615.9,694.2
2025-06-21 11:00:00,11,5,1,615.9,538.9,498.0,930.6,550.9333333333333,531.95,28.85,80.5,19,694.2,743.7
2025-06-21 12:00:00,12,5,1,694.2,615.9,538.9,1043.4,616.3333333333334,558.6333333333333,29.51,80.2,20,743.7,779.5
2025-06-21 13:00:00,13,5,1,743.7,694.2,615.9,1117.7,684.6,597.4833333333333,29.91,79.0,19,779.5,771.7
2025-06-21 14:00:00,14,5,1,779.5,743.7,694.2,1184.4,739.1333333333333,645.0333333333334,29.94,77.0,16,771.7,743.6
2025-06-21 15:00:00,15,5,1,771.7,779.5,743.7,1220.7,764.9666666666668,690.6500000000001,29.6,78.5,10,743.6,680.7
2025-06-21 16:00:00,16,5,1,743.6,771.7,779.5,1230.2,764.9333333333334,724.7666666666668,29.6,79.5,0,680.7,638.6
2025-06-21 17:00:00,17,5,1,680.7,743.6,771.7,1219.2,732.0,735.5666666666666,29.31,81.6,0,638.6,588.1
2025-06-21 18:00:00,18,5,1,638.6,680.7,743.6,1171.3,687.6333333333336,726.3000000000001,29.1,82.9,0,588.1,558.3
2025-06-21 19:00:00,19,5,1,588.1,638.6,680.7,1129.1,635.8000000000001,700.3666666666667,28.68,84.5,0,558.3,540.6
2025-06-21 20:00:00,20,5,1,558.3,588.1,638.6,1050.9,595.0,663.5,28.22,83.1,0,540.6,520.1
2025-06-21 21:00:00,21,5,1,540.6,558.3,588.1,922.2,562.3333333333334,624.9833333333333,27.86,82.5,0,520.1,494.4
2025-06-21 22:00:00,22,5,1,520.1,540.6,558.3,828.5,539.6666666666666,587.7333333333335,27.27,85.1,0,494.4,473.4
2025-06-21 23:00:00,23,5,1,494.4,520.1,540.6,753.8,518.3666666666667,556.6833333333333,26.84,84.7,0,473.4,464.3
2025-06-22 00:00:00,0,6,1,473.4,494.4,520.1,698.5,495.9666666666667,529.15,26.39,88.1,0,464.3,463.7
2025-06-22 01:00:00,1,6,1,464.3,473.4,494.4,651.6,477.36666666666673,508.5166666666667,25.93,86.1,0,463.7,468.1
2025-06-22 02:00:00,2,6,1,463.7,464.3,473.4,609.9,467.1333333333334,492.75,25.87,87.2,0,468.1,455.9
2025-06-22 03:00:00,3,6,1,468.1,463.7,464.3,572.2,465.36666666666673,480.6666666666667,25.63,86.6,0,455.9,450.0
2025-06-22 04:00:00,4,6,1,455.9,468.1,463.7,543.6,462.5666666666668,469.96666666666664,25.92,84.7,0,450.0,438.2
2025-06-22 05:00:00,5,6,1,450.0,455.9,468.1,534.1,458.0,462.56666666666666,26.12,82.9,0,438.2,439.1
2025-06-22 06:00:00,6,6,1,438.2,450.0,455.9,510.6,448.03333333333336,456.7,26.47,82.6,0,439.1,436.8
2025-06-22 07:00:00,7,6,1,439.1,438.2,450.0,494.2,442.4333333333334,452.5,27.04,82.7,0,436.8,432.7
2025-06-22 08:00:00,8,6,1,436.8,439.1,438.2,498.0,438.03333333333336,448.01666666666665,27.78,85.8,0,432.7,431.1
2025-06-22 09:00:00,9,6,1,432.7,436.8,439.1,538.9,436.20000000000005,442.11666666666673,28.03,84.2,0,431.1,419.1
2025-06-22 10:00:00,10,6,1,431.1,432.7,436.8,615.9,433.53333333333336,437.98333333333335,28.72,84.8,0,419.1,422.9
2025-06-22 11:00:00,11,6,1,419.1,431.1,432.7,694.2,427.6333333333334,432.8333333333333,29.1,82.7,0,422.9,425.9
2025-06-22 12:00:00,12,6,1,422.9,419.1,431.1,743.7,424.36666666666673,430.28333333333336,29.24,79.8,0,425.9,419.9
2025-06-22 13:00:00,13,6,1,425.9,422.9,419.1,779.5,422.6333333333334,428.0833333333333,29.52,80.5,0,419.9,423.3
2025-06-22 14:00:00,14,6,1,419.9,425.9,422.9,771.7,422.90000000000003,425.26666666666665,29.92,79.4,0,423.3,418.9
2025-06-22 15:00:00,15,6,1,423.3,419.9,425.9,743.6,423.03333333333336,423.7,30.02,79.7,0,418.9,418.3
2025-06-22 16:00:00,16,6,1,418.9,423.3,419.9,680.7,420.7,421.6666666666667,29.96,79.4,0,418.3,423.7
2025-06-22 17:00:00,17,6,1,418.3,418.9,423.3,638.6,420.16666666666674,421.5333333333333,29.48,76.3,0,423.7,427.8
2025-06-22 18:00:00,18,6,1,423.7,418.3,418.9,588.1,420.3,421.6666666666667,29.36,78.3,0,427.8,424.8
2025-06-22 19:00:00,19,6,1,427.8,423.7,418.3,558.3,423.2666666666667,421.9833333333333,28.72,80.1,0,424.8,418.8
2025-06-22 20:00:00,20,6,1,424.8,427.8,423.7,540.6,425.4333333333334,422.8,28.02,79.3,0,418.8,421.8
2025-06-22 21:00:00,21,6,1,418.8,424.8,427.8,520.1,423.8,422.05,27.61,79.3,0,421.8,418.3
2025-06-22 22:00:00,22,6,1,421.8,418.8,424.8,494.4,421.8,422.5333333333333,27.51,77.7,0,418.3,419.5
2025-06-22 23:00:00,23,6,1,418.3,421.8,418.8,473.4,419.6333333333334,422.53333333333336,27.11,78.3,0,419.5,422.0
2025-06-23 00:00:00,0,0,0,419.5,418.3,421.8,464.3,419.86666666666673,421.8333333333333,26.44,81.1,0,422.0,428.5
2025-06-23 01:00:00,1,0,0,422.0,419.5,418.3,463.7,419.9333333333334,420.86666666666673,26.18,79.6,0,428.5,418.8
2025-06-23 02:00:00,2,0,0,428.5,422.0,419.5,468.1,423.3333333333334,421.48333333333335,25.8,81.3,0,418.8,423.1
2025-06-23 03:00:00,3,0,0,418.8,428.5,422.0,455.9,423.1000000000001,421.4833333333333,25.57,82.0,0,423.1,412.9
2025-06-23 04:00:00,4,0,0,423.1,418.8,428.5,450.0,423.4666666666667,421.70000000000005,25.73,79.4,0,412.9,417.6
2025-06-23 05:00:00,5,0,0,412.9,423.1,418.8,438.2,418.2666666666667,420.8,25.99,83.9,0,417.6,429.0
2025-06-23 06:00:00,6,0,0,417.6,412.9,423.1,439.1,417.86666666666673,420.48333333333335,26.22,84.2,0,429.0,433.4
2025-06-23 07:00:00,7,0,0,429.0,417.6,412.9,436.8,419.8333333333333,421.65000000000003,26.74,80.7,0,433.4,523.5
2025-06-23 08:00:00,8,0,0,433.4,429.0,417.6,432.7,426.6666666666667,422.4666666666667,27.36,79.8,14,523.5,649.6
2025-06-23 09:00:00,9,0,0,523.5,433.4,429.0,431.1,461.9666666666667,439.9166666666667,28.05,80.4,22,649.6,778.1
2025-06-23 10:00:00,10,0,0,649.6,523.5,433.4,419.1,535.5,477.6666666666667,28.75,82.2,29,778.1,915.2
2025-06-23 11:00:00,11,0,0,778.1,649.6,523.5,422.9,650.4,538.5333333333334,29.28,83.0,34,915.2,1027.4
2025-06-23 12:00:00,12,0,0,915.2,778.1,649.6,425.9,780.9666666666668,621.4666666666667,29.73,81.1,37,1027.4,1102.6
2025-06-23 13:00:00,13,0,0,1027.4,915.2,778.1,419.9,906.9000000000001,721.1999999999999,29.99,80.1,39,1102.6,1165.9
2025-06-23 14:00:00,14,0,0,1102.6,1027.4,915.2,423.3,1015.0666666666667,832.7333333333335,30.05,78.5,40,1165.9,1212.0
2025-06-23 15:00:00,15,0,0,1165.9,1102.6,1027.4,418.9,1098.6333333333334,939.8000000000001,29.9,82.2,39,1212.0,1223.5
2025-06-23 16:00:00,16,0,0,1212.0,1165.9,1102.6,418.3,1160.1666666666667,1033.5333333333333,29.96,81.2,37,1223.5,1218.8
2025-06-23 17:00:00,17,0,0,1223.5,1212.0,1165.9,423.7,1200.4666666666667,1107.7666666666667,29.65,80.2,34,1218.8,1181.3
2025-06-23 18:00:00,18,0,0,1218.8,1223.5,1212.0,427.8,1218.1000000000001,1158.3666666666666,29.42,80.8,29,1181.3,1131.3
2025-06-23 19:00:00,19,0,0,1181.3,1218.8,1223.5,424.8,1207.8666666666666,1184.0166666666667,28.87,80.7,22,1131.3,1060.3
2025-06-23 20:00:00,20,0,0,1131.3,1181.3,1218.8,418.8,1177.1333333333332,1188.8,28.42,79.8,14,1060.3,943.1
2025-06-23 21:00:00,21,0,0,1060.3,1131.3,1181.3,421.8,1124.3,1171.2,27.94,79.3,0,943.1,835.8
2025-06-23 22:00:00,22,0,0,943.1,1060.3,1131.3,418.3,1044.8999999999999,1126.3833333333334,27.45,80.9,0,835.8,764.2
2025-06-23 23:00:00,23,0,0,835.8,943.1,1060.3,419.5,946.4,1061.7666666666667,26.71,81.8,0,764.2,703.8
2025-06-24 00:00:00,0,1,0,764.2,835.8,943.1,422.0,847.6999999999999,986.0,25.77,81.1,0,703.8,643.8
2025-06-24 01:00:00,1,1,0,703.8,764.2,835.8,428.5,767.9333333333334,906.4166666666666,25.58,82.4,0,643.8,608.9
2025-06-24 02:00:00,2,1,0,643.8,703.8,764.2,418.8,703.9333333333333,825.1666666666666,25.82,83.9,0,608.9,558.1
2025-06-24 03:00:00,3,1,0,608.9,643.8,703.8,423.1,652.1666666666666,749.9333333333334,25.99,83.1,0,558.1,535.9
2025-06-24 04:00:00,4,1,0,558.1,608.9,643.8,412.9,603.5999999999999,685.7666666666665,25.97,81.9,0,535.9,509.4
2025-06-24 05:00:00,5,1,0,535.9,558.1,608.9,417.6,567.6333333333333,635.7833333333333,25.94,82.3,0,509.4,505.7
2025-06-24 06:00:00,6,1,0,509.4,535.9,558.1,429.0,534.4666666666667,593.3166666666666,26.2,83.4,0,505.7,496.2
2025-06-24 07:00:00,7,1,0,505.7,509.4,535.9,433.4,517.0,560.3000000000001,26.58,83.3,0,496.2,570.0
2025-06-24 08:00:00,8,1,0,496.2,505.7,509.4,523.5,503.76666666666665,535.6999999999999,27.52,79.9,14,570.0,679.0
2025-06-24 09:00:00,9,1,0,570.0,496.2,505.7,649.6,523.9666666666667,529.2166666666667,28.03,80.1,22,679.0,805.7
2025-06-24 10:00:00,10,1,0,679.0,570.0,496.2,778.1,581.7333333333332,549.3666666666667,28.53,80.4,29,805.7,920.8
2025-06-24 11:00:00,11,1,0,805.7,679.0,570.0,915.2,684.9000000000001,594.3333333333334,29.09,79.9,34,920.8,1029.3
2025-06-24 12:00:00,12,1,0,920.8,805.7,679.0,1027.4,801.8333333333334,662.9,29.28,81.2,37,1029.3,1112.2
2025-06-24 13:00:00,13,1,0,1029.3,920.8,805.7,1102.6,918.6,750.1666666666666,29.74,81.7,39,1112.2,1179.4
2025-06-24 14:00:00,14,1,0,1112.2,1029.3,920.8,1165.9,1020.7666666666668,852.8333333333334,29.9,81.0,40,1179.4,1219.1
2025-06-24 15:00:00,15,1,0,1179.4,1112.2,1029.3,1212.0,1106.966666666667,954.4,29.94,78.5,39,1219.1,1236.5
2025-06-24 16:00:00,16,1,0,1219.1,1179.4,1112.2,1223.5,1170.2333333333333,1044.4166666666667,30.17,77.0,37,1236.5,1227.8
2025-06-24 17:00:00,17,1,0,1236.5,1219.1,1179.4,1218.8,1211.6666666666667,1116.2166666666667,29.61,78.0,34,1227.8,1191.1
2025-06-24 18:00:00,18,1,0,1227.8,1236.5,1219.1,1181.3,1227.8,1167.3833333333334,28.99,79.2,29,1191.1,1132.5
2025-06-24 19:00:00,19,1,0,1191.1,1227.8,1236.5,1131.3,1218.4666666666667,1194.35,28.74,80.3,22,1132.5,1063.4
2025-06-24 20:00:00,20,1,0,1132.5,1191.1,1227.8,1060.3,1183.8,1197.7333333333333,28.35,81.6,14,1063.4,941.5
2025-06-24 21:00:00,21,1,0,1063.4,1132.5,1191.1,943.1,1129.0,1178.4,27.57,83.1,0,941.5,855.8
2025-06-24 22:00:00,22,1,0,941.5,1063.4,1132.5,835.8,1045.8,1132.1333333333334,27.14,83.9,0,855.8,773.9
2025-06-24 23:00:00,23,1,0,855.8,941.5,1063.4,764.2,953.5666666666666,1068.6833333333334,26.89,81.3,0,773.9,709.5
2025-06-25 00:00:00,0,2,0,773.9,855.8,941.5,703.8,857.0666666666666,993.0333333333333,26.53,83.3,0,709.5,653.2
2025-06-25 01:00:00,1,2,0,709.5,773.9,855.8,643.8,779.7333333333332,912.7666666666668,26.21,82.1,0,653.2,606.2
2025-06-25 02:00:00,2,2,0,653.2,709.5,773.9,608.9,712.1999999999999,832.8833333333333,26.05,80.4,0,606.2,567.3
2025-06-25 03:00:00,3,2,0,606.2,653.2,709.5,558.1,656.3000000000001,756.6833333333333,25.98,81.0,0,567.3,538.8
2025-06-25 04:00:00,4,2,0,567.3,606.2,653.2,535.9,608.9,694.3166666666666,25.94,81.4,0,538.8,523.4
2025-06-25 05:00:00,5,2,0,538.8,567.3,606.2,509.4,570.7666666666668,641.4833333333333,26.27,80.8,0,523.4,487.4
2025-06-25 06:00:00,6,2,0,523.4,538.8,567.3,505.7,543.1666666666666,599.7333333333332,26.71,83.1,0,487.4,482.0
2025-06-25 07:00:00,7,2,0,487.4,523.4,538.8,496.2,516.5333333333333,562.7166666666666,27.22,81.8,0,482.0,563.4
2025-06-25 08:00:00,8,2,0,482.0,487.4,523.4,570.0,497.59999999999997,534.1833333333333,27.84,81.3,14,563.4,674.9
2025-06-25 09:00:00,9,2,0,563.4,482.0,487.4,679.0,510.93333333333334,527.05,27.74,79.9,22,674.9,802.2
2025-06-25 10:00:00,10,2,0,674.9,563.4,482.0,805.7,573.4333333333334,544.9833333333333,28.48,79.9,29,802.2,915.2
2025-06-25 11:00:00,11,2,0,802.2,674.9,563.4,920.8,680.1666666666666,588.8833333333333,29.27,77.9,34,915.2,1016.4
2025-06-25 12:00:00,12,2,0,915.2,802.2,674.9,1029.3,797.4333333333334,654.1833333333333,29.67,79.2,37,1016.4,1103.7
2025-06-25 13:00:00,13,2,0,1016.4,915.2,802.2,1112.2,911.2666666666668,742.35,29.76,78.8,39,1103.7,1164.8
2025-06-25 14:00:00,14,2,0,1103.7,1016.4,915.2,1179.4,1011.7666666666668,845.9666666666667,30.04,78.1,40,1164.8,1206.6
2025-06-25 15:00:00,15,2,0,1164.8,1103.7,1016.4,1219.1,1094.9666666666665,946.1999999999999,29.82,76.7,39,1206.6,1219.4
2025-06-25 16:00:00,16,2,0,1206.6,1164.8,1103.7,1236.5,1158.3666666666668,1034.8166666666666,29.78,77.8,37,1219.4,1215.4
2025-06-25 17:00:00,17,2,0,1219.4,1206.6,1164.8,1227.8,1196.9333333333334,1104.3500000000001,29.6,81.1,34,1215.4,1185.3
2025-06-25 18:00:00,18,2,0,1215.4,1219.4,1206.6,1191.1,1213.8,1154.3833333333334,29.3,80.8,29,1185.3,1125.9
2025-06-25 19:00:00,19,2,0,1185.3,1215.4,1219.4,1132.5,1206.7,1182.5333333333333,29.08,80.9,22,1125.9,1050.4
2025-06-25 20:00:00,20,2,0,1125.9,1185.3,1215.4,1063.4,1175.5333333333333,1186.2333333333333,28.67,83.0,14,1050.4,951.0
2025-06-25 21:00:00,21,2,0,1050.4,1125.9,1185.3,941.5,1120.5333333333333,1167.1666666666667,27.93,84.5,0,951.0,862.4
2025-06-25 22:00:00,22,2,0,951.0,1050.4,1125.9,855.8,1042.4333333333334,1124.5666666666668,27.48,86.1,0,862.4,781.3
2025-06-25 23:00:00,23,2,0,862.4,951.0,1050.4,773.9,954.6,1065.0666666666666,27.22,84.5,0,781.3,717.4
2025-06-26 00:00:00,0,3,0,781.3,862.4,951.0,709.5,864.9,992.7166666666667,26.92,84.7,0,717.4,656.6
2025-06-26 01:00:00,1,3,0,717.4,781.3,862.4,653.2,787.0333333333333,914.7333333333332,26.06,84.1,0,656.6,612.3
2025-06-26 02:00:00,2,3,0,656.6,717.4,781.3,606.2,718.4333333333333,836.5166666666668,26.09,85.8,0,612.3,573.6
2025-06-26 03:00:00,3,3,0,612.3,656.6,717.4,567.3,662.1,763.5,26.03,89.0,0,573.6,549.7
2025-06-26 04:00:00,4,3,0,573.6,612.3,656.6,538.8,614.1666666666666,700.6,26.16,82.0,0,549.7,531.9
2025-06-26 05:00:00,5,3,0,549.7,573.6,612.3,523.4,578.5333333333334,648.4833333333332,26.3,83.2,0,531.9,515.9
2025-06-26 06:00:00,6,3,0,531.9,549.7,573.6,487.4,551.7333333333335,606.9166666666666,26.3,83.8,0,515.9,493.9
2025-06-26 07:00:00,7,3,0,515.9,531.9,549.7,482.0,532.5,573.3333333333334,26.89,82.7,0,493.9,565.7
2025-06-26 08:00:00,8,3,0,493.9,515.9,531.9,563.4,513.9,546.2166666666667,27.26,81.1,14,565.7,680.7
2025-06-26 09:00:00,9,3,0,565.7,493.9,515.9,674.9,525.1666666666666,538.4499999999999,27.89,82.0,22,680.7,811.2
2025-06-26 10:00:00,10,3,0,680.7,565.7,493.9,802.2,580.1,556.3000000000001,28.62,79.3,29,811.2,915.2
2025-06-26 11:00:00,11,3,0,811.2,680.7,565.7,915.2,685.8666666666668,599.8833333333333,28.79,80.8,34,915.2,1023.4
2025-06-26 12:00:00,12,3,0,915.2,811.2,680.7,1016.4,802.3666666666668,663.7666666666668,29.68,80.9,37,1023.4,1108.4
2025-06-26 13:00:00,13,3,0,1023.4,915.2,811.2,1103.7,916.6,748.35,30.13,80.4,39,1108.4,1171.5
2025-06-26 14:00:00,14,3,0,1108.4,1023.4,915.2,1164.8,1015.6666666666666,850.7666666666668,30.12,80.8,40,1171.5,1202.8
2025-06-26 15:00:00,15,3,0,1171.5,1108.4,1023.4,1206.6,1101.1000000000001,951.7333333333335,29.9,77.7,39,1202.8,1216.8
2025-06-26 16:00:00,16,3,0,1202.8,1171.5,1108.4,1219.4,1160.9,1038.75,29.62,76.6,37,1216.8,1213.1
2025-06-26 17:00:00,17,3,0,1216.8,1202.8,1171.5,1215.4,1197.0333333333335,1106.35,29.43,79.3,34,1213.1,1174.4
2025-06-26 18:00:00,18,3,0,1213.1,1216.8,1202.8,1185.3,1210.8999999999999,1156.0,28.94,79.5,29,1174.4,1123.2
2025-06-26 19:00:00,19,3,0,1174.4,1213.1,1216.8,1125.9,1201.4333333333334,1181.1666666666667,28.72,79.4,22,1123.2,1052.6
2025-06-26 20:00:00,20,3,0,1123.2,1174.4,1213.1,1050.4,1170.2333333333333,1183.6333333333332,28.45,82.1,14,1052.6,933.0
2025-06-26 21:00:00,21,3,0,1052.6,1123.2,1174.4,951.0,1116.7333333333333,1163.8166666666666,28.29,84.2,0,933.0,844.3
2025-06-26 22:00:00,22,3,0,933.0,1052.6,1123.2,862.4,1036.2666666666667,1118.8500000000001,27.33,83.7,0,844.3,757.2
2025-06-26 23:00:00,23,3,0,844.3,933.0,1052.6,781.3,943.3000000000001,1056.7666666666667,26.58,84.3,0,757.2,706.2
2025-06-27 00:00:00,0,4,0,757.2,844.3,933.0,717.4,844.8333333333334,980.7833333333333,26.41,83.2,0,706.2,643.3
2025-06-27 01:00:00,1,4,0,706.2,757.2,844.3,656.6,769.2333333333335,902.75,25.94,85.0,0,643.3,605.3
2025-06-27 02:00:00,2,4,0,643.3,706.2,757.2,612.3,702.2333333333335,822.7666666666665,25.95,86.0,0,605.3,571.6
2025-06-27 03:00:00,3,4,0,605.3,643.3,706.2,573.6,651.6,748.2166666666667,25.8,85.6,0,571.6,544.8
2025-06-27 04:00:00,4,4,0,571.6,605.3,643.3,549.7,606.7333333333335,687.9833333333332,26.02,85.7,0,544.8,523.9
2025-06-27 05:00:00,5,4,0,544.8,571.6,605.3,531.9,573.9000000000001,638.0666666666666,26.65,84.2,0,523.9,509.8
2025-06-27 06:00:00,6,4,0,523.9,544.8,571.6,515.9,546.7666666666668,599.1833333333333,26.9,87.1,0,509.8,487.4
2025-06-27 07:00:00,7,4,0,509.8,523.9,544.8,493.9,526.1666666666667,566.4499999999999,26.97,86.8,0,487.4,563.2
2025-06-27 08:00:00,8,4,0,487.4,509.8,523.9,565.7,507.0333333333335,540.4666666666666,27.64,85.2,14,563.2,678.2
2025-06-27 09:00:00,9,4,0,563.2,487.4,509.8,680.7,520.1333333333334,533.45,27.9,82.2,22,678.2,800.8
2025-06-27 10:00:00,10,4,0,678.2,563.2,487.4,811.2,576.2666666666668,551.2166666666667,28.47,82.2,29,800.8,915.0
2025-06-27 11:00:00,11,4,0,800.8,678.2,563.2,915.2,680.7333333333335,593.8833333333333,28.61,80.1,34,915.0,1027.5
2025-06-27 12:00:00,12,4,0,915.0,800.8,678.2,1023.4,798.0,659.0666666666667,29.28,79.9,37,1027.5,1114.4
2025-06-27 13:00:00,13,4,0,1027.5,915.0,800.8,1108.4,914.4333333333334,745.35,29.6,79.4,39,1114.4,1179.7
2025-06-27 14:00:00,14,4,0,1114.4,1027.5,915.0,1171.5,1018.9666666666668,849.85,29.76,78.0,40,1179.7,1214.5
2025-06-27 15:00:00,15,4,0,1179.7,1114.4,1027.5,1202.8,1107.2,952.5999999999999,29.89,79.3,39,1214.5,1218.6
2025-06-27 16:00:00,16,4,0,1214.5,1179.7,1114.4,1216.8,1169.5333333333335,1041.9833333333333,29.73,77.2,37,1218.6,1203.8
2025-06-27 17:00:00,17,4,0,1218.6,1214.5,1179.7,1213.1,1204.2666666666667,1111.6166666666668,29.58,78.5,34,1203.8,1174.5
2025-06-27 18:00:00,18,4,0,1203.8,1218.6,1214.5,1174.4,1212.3000000000002,1159.75,29.18,77.8,29,1174.5,1136.7
2025-06-27 19:00:00,19,4,0,1174.5,1203.8,1218.6,1123.2,1198.966666666667,1184.25,28.53,81.5,22,1136.7,1052.1
2025-06-27 20:00:00,20,4,0,1136.7,1174.5,1203.8,1052.6,1171.6666666666667,1187.9666666666667,28.19,82.7,14,1052.1,930.6
2025-06-27 21:00:00,21,4,0,1052.1,1136.7,1174.5,933.0,1121.1000000000001,1166.7,27.83,82.4,0,930.6,846.1
2025-06-27 22:00:00,22,4,0,930.6,1052.1,1136.7,844.3,1039.8,1119.3833333333334,27.24,81.6,0,846.1,767.1
2025-06-27 23:00:00,23,4,0,846.1,930.6,1052.1,757.2,942.9333333333334,1057.3,26.98,83.9,0,767.1,703.8
2025-06-28 00:00:00,0,5,1,767.1,846.1,930.6,706.2,847.9333333333334,984.5166666666668,26.75,82.9,0,703.8,645.4
2025-06-28 01:00:00,1,5,1,703.8,767.1,846.1,643.3,772.3333333333335,906.0666666666667,26.38,83.7,0,645.4,616.4
2025-06-28 02:00:00,2,5,1,645.4,703.8,767.1,605.3,705.4333333333334,824.1833333333333,25.87,82.7,0,616.4,564.4
2025-06-28 03:00:00,3,5,1,616.4,645.4,703.8,571.6,655.2000000000002,751.5666666666667,25.57,83.3,0,564.4,545.1
2025-06-28 04:00:00,4,5,1,564.4,616.4,645.4,544.8,608.7333333333333,690.5333333333333,26.25,80.5,0,545.1,523.0
2025-06-28 05:00:00,5,5,1,545.1,564.4,616.4,523.9,575.3000000000001,640.3666666666667,26.41,79.7,0,523.0,516.9
2025-06-28 06:00:00,6,5,1,523.0,545.1,564.4,509.8,544.1666666666666,599.6833333333333,26.78,80.8,0,516.9,492.4
2025-06-28 07:00:00,7,5,1,516.9,523.0,545.1,487.4,528.3333333333334,568.5333333333333,27.05,83.6,0,492.4,481.6
2025-06-28 08:00:00,8,5,1,492.4,516.9,523.0,563.2,510.7666666666667,543.0333333333334,28.0,84.2,0,481.6,537.6
2025-06-28 09:00:00,9,5,1,481.6,492.4,516.9,678.2,496.9666666666667,520.5666666666667,28.57,83.7,10,537.6,610.6
2025-06-28 10:00:00,10,5,1,537.6,481.6,492.4,800.8,503.8666666666668,516.1,29.11,82.0,16,610.6,685.3
