timestamp,node_id,location_name,location_type,building,floor,pm2_5,pm10,co2,co,no2,voc,temperature_c,humidity_pct,occupancy_count
2025-08-20 16:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,19.04,25.71,1211.1,0.94,12.4,67.1,28.1,83.5,37
2025-08-20 17:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,18.84,27.4,1205.3,1.183,12.84,53.4,27.83,84.1,34
2025-08-20 18:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,19.08,27.05,1175.7,1.24,11.94,95.5,27.61,85.2,29
2025-08-20 19:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,20.24,29.08,1128.4,0.913,10.2,52.9,27.24,85.5,22
2025-08-20 20:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,16.68,22.02,1053.4,0.788,9.9,62.4,26.98,84.5,14
2025-08-20 21:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,13.51,16.15,941.5,0.625,6.93,95.1,26.36,86.6,0
2025-08-20 22:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,14.74,22.07,852.8,0.474,9.25,81.6,26.01,83.8,0
2025-08-20 23:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,14.67,21.21,779.3,0.401,9.36,62.3,25.3,83.9,0
2025-08-21 00:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,13.33,21.47,718.7,0.406,8.49,81.7,24.94,81.4,0
2025-08-21 01:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.44,24.85,667.4,0.177,5.3,86.0,24.59,83.1,0
2025-08-21 02:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,14.43,23.41,620.6,0.325,5.95,53.6,24.45,81.9,0
2025-08-21 03:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,12.97,18.44,581.2,0.326,8.77,30.0,24.41,80.6,0
2025-08-21 04:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,12.53,16.12,551.9,0.435,11.19,59.3,24.86,79.9,0
2025-08-21 05:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,13.64,20.5,531.3,0.38,11.16,73.2,24.52,83.6,0
2025-08-21 06:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.79,25.17,508.7,0.721,12.42,86.6,24.86,84.0,0
2025-08-21 07:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,20.41,27.69,489.7,1.169,13.75,94.5,25.38,84.0,0
2025-08-21 08:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,20.77,28.52,571.1,0.882,11.51,109.5,25.8,81.8,14
2025-08-21 09:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,21.67,33.26,679.5,0.799,9.92,91.2,25.93,81.7,22
2025-08-21 10:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,20.26,33.15,798.9,0.79,9.65,69.5,26.53,81.2,29
2025-08-21 11:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,17.14,24.73,922.7,0.558,12.58,44.6,27.47,83.1,34
2025-08-21 12:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,17.0,23.32,1020.5,0.327,11.01,74.1,27.87,83.1,37
2025-08-21 13:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,18.26,26.01,1112.5,0.443,8.83,43.8,28.57,81.9,39
2025-08-21 14:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,17.58,25.12,1176.6,0.527,8.6,39.1,28.5,83.1,40
2025-08-21 15:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,16.61,20.44,1201.1,0.55,9.66,54.4,27.99,82.8,39
2025-08-21 16:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,14.25,20.82,1220.9,0.826,10.19,61.0,28.24,84.5,37
2025-08-21 17:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.95,22.22,1212.2,0.866,12.6,67.7,28.42,84.1,34
2025-08-21 18:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,19.42,28.01,1188.6,0.709,13.15,57.4,27.98,85.4,29
2025-08-21 19:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,19.4,27.69,1137.1,0.546,12.36,68.7,27.47,82.5,22
2025-08-21 20:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,19.65,29.5,1061.9,0.518,11.62,88.0,26.7,81.2,14
2025-08-21 21:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,18.2,27.27,947.3,0.551,10.31,64.5,26.2,83.0,0
2025-08-21 22:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.64,23.14,851.6,0.535,10.47,77.3,25.75,82.0,0
2025-08-21 23:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,16.29,23.67,769.7,0.388,12.83,54.6,25.47,82.1,0
2025-08-22 00:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,16.96,25.19,698.9,0.413,11.01,37.9,24.78,82.5,0
2025-08-22 01:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,14.43,23.52,657.5,0.385,9.42,47.4,24.56,81.8,0
2025-08-22 02:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,14.79,22.17,604.7,0.19,8.73,36.8,24.03,81.2,0
2025-08-22 03:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,11.44,17.48,578.5,0.563,8.4,62.8,24.22,83.1,0
2025-08-22 04:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,12.25,16.96,544.5,0.375,7.95,45.8,24.15,81.7,0
2025-08-22 05:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,13.46,19.2,518.3,0.691,9.62,53.1,24.26,79.6,0
2025-08-22 06:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,16.44,25.11,506.8,0.647,11.8,55.4,24.49,81.3,0
2025-08-22 07:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,18.19,26.7,492.4,0.574,11.13,67.4,24.82,82.0,0
2025-08-22 08:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,18.62,25.63,570.6,0.551,10.43,47.7,25.46,81.7,14
2025-08-22 09:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,20.38,29.21,682.1,0.557,10.82,70.6,26.31,82.3,22
2025-08-22 10:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.0,21.9,801.4,0.371,7.32,49.6,26.7,78.3,29
2025-08-22 11:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,14.74,24.1,920.4,0.412,9.95,63.8,27.43,79.2,34
2025-08-22 12:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,14.45,23.81,1028.0,0.281,11.87,42.7,27.78,81.7,37
2025-08-22 13:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.83,24.9,1113.2,0.301,12.74,32.3,28.01,81.5,39
2025-08-22 14:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,16.2,22.07,1173.2,0.29,11.32,56.8,28.18,81.7,40
2025-08-22 15:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.43,19.45,1201.8,0.514,10.92,35.4,28.19,81.6,39
2025-08-22 16:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,11.33,11.55,1208.6,0.637,11.97,32.8,28.23,79.9,37
2025-08-22 17:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,14.14,18.2,1199.9,0.848,11.61,59.2,28.15,79.4,34
2025-08-22 18:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,17.21,24.81,1187.0,0.892,12.2,57.5,27.92,81.6,29
2025-08-22 19:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,18.01,23.08,1126.9,0.843,10.53,65.6,27.39,84.1,22
2025-08-22 20:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.45,21.69,1055.4,0.598,9.1,70.4,26.86,83.9,14
2025-08-22 21:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,13.65,22.14,943.3,0.63,7.07,60.4,26.2,83.8,0
2025-08-22 22:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,14.07,22.54,854.7,0.566,8.69,72.3,25.8,83.1,0
2025-08-22 23:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,14.84,22.63,785.8,0.653,8.22,61.9,25.19,81.5,0
2025-08-23 00:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,11.25,17.6,714.1,0.547,9.76,65.7,24.56,83.9,0
2025-08-23 01:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,10.94,16.55,648.5,0.538,10.3,67.4,24.26,85.4,0
2025-08-23 02:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,9.3,15.03,611.5,0.302,8.66,77.8,24.24,85.7,0
2025-08-23 03:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,7.54,11.92,571.1,0.265,9.38,89.1,24.16,84.3,0
2025-08-23 04:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,9.16,10.66,548.5,0.286,8.71,65.1,24.27,83.5,0
2025-08-23 05:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,11.98,16.17,514.8,0.375,8.01,69.4,24.52,84.9,0
2025-08-23 06:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,12.5,18.05,511.0,0.61,8.69,98.7,24.6,86.4,0
2025-08-23 07:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,10.63,13.74,491.3,0.958,11.38,102.0,24.93,80.9,0
2025-08-23 08:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,12.48,16.0,480.8,0.463,9.79,93.7,25.74,81.7,0
2025-08-23 09:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,13.92,17.51,530.7,0.516,12.32,87.8,26.11,82.5,10
2025-08-23 10:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.01,20.61,607.8,0.391,9.54,71.9,26.62,81.0,16
2025-08-23 11:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,14.6,22.33,681.8,0.334,9.35,87.5,27.3,81.2,19
2025-08-23 12:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,14.04,24.32,743.7,0.218,9.5,73.1,27.98,79.8,20
2025-08-23 13:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,13.8,26.31,773.0,0.349,8.12,66.7,28.04,78.2,19
2025-08-23 14:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,11.99,20.4,771.4,0.34,7.99,80.6,28.28,79.7,16
2025-08-23 15:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,9.97,14.05,752.4,0.338,9.49,76.9,28.17,79.8,10
2025-08-23 16:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,9.75,14.49,694.1,0.771,10.28,70.3,27.88,84.3,0
2025-08-23 17:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,12.2,17.57,649.1,0.717,10.68,54.2,27.8,81.0,0
2025-08-23 18:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,16.41,26.51,601.9,0.811,12.22,32.5,27.48,83.1,0
2025-08-23 19:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.42,20.47,572.8,0.643,10.67,54.4,27.12,82.4,0
2025-08-23 20:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,12.22,15.22,538.6,0.472,9.73,42.5,26.79,78.7,0
2025-08-23 21:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,10.38,14.36,511.0,0.33,9.77,54.8,25.74,82.3,0
2025-08-23 22:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,12.83,17.78,496.7,0.1,10.44,54.1,25.08,83.1,0
2025-08-23 23:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,11.17,17.75,479.9,0.443,7.93,44.6,24.85,83.7,0
2025-08-24 00:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,12.79,22.05,474.3,0.505,7.91,83.3,24.48,85.1,0
2025-08-24 01:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,9.43,12.99,460.9,0.499,9.99,64.8,24.44,85.3,0
2025-08-24 02:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,7.66,12.78,455.5,0.1,10.56,78.5,23.94,84.1,0
2025-08-24 03:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,10.26,18.49,445.1,0.307,7.75,59.4,24.11,84.1,0
2025-08-24 04:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,9.32,16.87,444.5,0.32,8.35,59.3,24.56,80.9,0
2025-08-24 05:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,12.4,20.21,433.6,0.268,9.65,36.7,24.6,81.9,0
2025-08-24 06:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,12.24,19.56,427.0,0.472,9.14,30.0,24.63,81.9,0
2025-08-24 07:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.88,27.21,425.7,0.604,10.15,47.5,24.94,82.0,0
2025-08-24 08:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.96,24.28,422.4,0.696,9.78,64.3,25.49,83.6,0
2025-08-24 09:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,17.0,28.52,430.7,0.668,9.39,49.9,25.92,82.6,0
2025-08-24 10:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,16.89,24.25,438.3,0.455,6.69,58.8,26.34,80.5,0
2025-08-24 11:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,13.88,17.81,433.2,0.481,8.16,42.6,27.14,81.2,0
2025-08-24 12:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,13.66,17.42,428.9,0.217,9.37,30.0,27.57,79.0,0
2025-08-24 13:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.77,20.8,431.9,0.418,10.08,47.2,27.73,77.4,0
2025-08-24 14:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,14.64,21.61,435.5,0.437,10.31,33.2,27.83,78.3,0
2025-08-24 15:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,12.84,18.7,430.3,0.622,10.18,50.1,27.95,80.6,0
2025-08-24 16:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,12.67,17.44,429.5,0.465,10.54,42.6,27.91,83.1,0
2025-08-24 17:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,13.56,17.86,420.5,0.686,10.78,70.4,27.55,81.1,0
2025-08-24 18:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,16.97,25.67,416.2,0.627,10.86,77.7,27.19,81.7,0
2025-08-24 19:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,18.7,28.46,419.8,0.546,11.44,102.2,27.12,81.0,0
2025-08-24 20:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,17.07,23.7,413.1,0.296,11.6,85.9,26.48,81.7,0
2025-08-24 21:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,14.6,20.94,404.7,0.209,11.34,94.2,26.11,81.7,0
2025-08-24 22:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,16.29,26.17,413.6,0.469,11.83,91.4,25.67,84.5,0
2025-08-24 23:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,17.39,26.13,421.3,0.574,11.94,103.2,25.03,83.0,0
2025-08-25 00:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,13.6,16.7,424.6,0.925,10.82,86.1,24.87,80.9,0
2025-08-25 01:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,17.21,22.82,422.7,0.803,9.63,90.6,24.65,79.7,0
2025-08-25 02:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.81,21.42,432.7,0.552,8.89,54.1,24.61,80.8,0
2025-08-25 03:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,17.56,21.82,436.1,0.463,7.01,66.3,24.41,82.7,0
2025-08-25 04:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,13.09,18.9,429.5,0.536,6.65,34.7,24.54,80.6,0
2025-08-25 05:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,17.19,27.36,410.6,0.64,6.89,50.2,24.52,85.0,0
2025-08-25 06:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,16.99,25.48,407.0,0.628,11.4,65.5,25.12,86.4,0
2025-08-25 07:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,18.93,25.95,410.4,1.126,13.36,30.0,25.66,84.4,0
2025-08-25 08:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,21.73,30.41,527.5,0.884,12.49,49.7,25.77,85.0,14
2025-08-25 09:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,22.18,29.25,655.6,0.751,11.73,57.7,25.96,84.9,22
2025-08-25 10:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,20.2,28.67,784.0,0.519,11.8,42.5,26.79,81.2,29
2025-08-25 11:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,19.36,26.9,904.3,0.353,10.07,48.9,27.25,81.1,34
2025-08-25 12:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,18.63,25.79,1015.0,0.462,10.07,63.0,27.58,79.7,37
2025-08-25 13:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,18.03,26.48,1102.5,0.734,9.39,68.4,28.01,77.6,39
2025-08-25 14:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,18.7,28.41,1164.9,0.614,8.02,68.3,28.04,79.9,40
2025-08-25 15:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,18.17,25.9,1210.6,0.619,8.01,56.4,27.88,83.3,39
2025-08-25 16:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,19.83,31.73,1220.8,0.869,9.77,50.2,28.28,82.9,37
2025-08-25 17:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,19.98,28.07,1208.1,0.784,11.65,38.5,27.78,79.2,34
2025-08-25 18:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,23.89,29.11,1187.9,0.572,11.01,47.9,27.38,80.2,29
2025-08-25 19:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,23.72,28.57,1134.2,0.785,11.86,59.5,27.08,77.3,22
2025-08-25 20:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,19.23,24.24,1056.6,0.524,10.95,66.7,26.45,77.1,14
2025-08-25 21:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,18.57,24.23,943.2,0.342,10.44,83.0,25.73,83.7,0
2025-08-25 22:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,14.81,17.21,845.6,0.221,10.86,84.4,25.44,83.6,0
2025-08-25 23:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.46,19.97,777.7,0.231,10.23,69.8,24.98,82.7,0
2025-08-26 00:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.57,23.09,695.8,0.169,9.59,56.1,24.89,83.3,0
2025-08-26 01:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.29,23.1,652.3,0.349,8.58,53.4,24.63,82.6,0
2025-08-26 02:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,16.83,22.75,625.2,0.267,9.84,64.4,24.22,82.1,0
2025-08-26 03:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,13.99,19.99,579.5,0.117,9.23,60.6,23.95,85.0,0
2025-08-26 04:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.4,23.16,549.2,0.44,10.75,45.5,24.23,86.3,0
2025-08-26 05:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.52,22.53,528.8,0.585,10.79,48.7,24.47,83.9,0
2025-08-26 06:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,18.61,26.66,508.0,0.607,13.08,96.7,24.45,80.1,0
2025-08-26 07:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,21.72,29.05,481.8,0.764,13.99,91.8,24.71,81.3,0
2025-08-26 08:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,23.31,29.82,574.5,0.269,12.9,108.3,25.66,83.6,14
2025-08-26 09:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,22.75,28.45,693.2,0.474,10.7,80.8,26.13,82.5,22
2025-08-26 10:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,21.23,29.86,800.7,0.566,9.72,50.0,26.55,79.4,29
2025-08-26 11:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,19.63,27.85,916.3,0.421,10.12,48.9,27.06,77.7,34
2025-08-26 12:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,20.36,30.0,1011.3,0.47,9.66,57.1,27.81,80.5,37
2025-08-26 13:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,19.84,33.05,1105.8,0.353,9.25,30.0,27.71,82.7,39
2025-08-26 14:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,16.79,24.85,1167.7,0.524,8.55,46.4,28.16,79.3,40
2025-08-26 15:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,16.62,25.09,1208.5,0.601,9.63,30.0,28.12,79.8,39
2025-08-26 16:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,17.42,23.38,1223.1,0.713,12.84,31.6,27.82,81.1,37
2025-08-26 17:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,20.9,27.25,1211.1,0.879,13.64,47.3,27.53,78.4,34
2025-08-26 18:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,26.14,39.03,1187.8,0.814,13.07,53.1,27.04,78.4,29
2025-08-26 19:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,23.4,34.47,1132.7,0.782,12.81,62.9,27.05,78.4,22
2025-08-26 20:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,21.61,29.97,1055.3,0.377,10.1,50.4,26.91,78.8,14
2025-08-26 21:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,20.02,30.07,944.1,0.1,9.52,37.9,26.35,82.4,0
2025-08-26 22:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,19.45,29.78,852.5,0.329,11.8,83.5,25.76,83.5,0
2025-08-26 23:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,17.86,22.3,765.3,0.685,11.21,66.1,25.44,82.5,0
2025-08-27 00:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,18.07,26.95,703.8,0.526,11.55,94.9,24.48,83.4,0
2025-08-27 01:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,17.12,22.82,644.6,0.711,10.67,81.6,24.2,80.7,0
2025-08-27 02:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,16.01,20.08,613.2,0.367,10.35,88.4,24.31,83.5,0
2025-08-27 03:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.99,22.44,572.8,0.422,9.76,77.2,23.84,86.0,0
2025-08-27 04:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.14,21.7,544.1,0.447,10.11,85.5,23.73,85.7,0
2025-08-27 05:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.45,20.02,525.5,0.516,9.64,93.5,23.91,84.5,0
2025-08-27 06:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,16.86,21.47,504.8,0.724,11.62,59.5,24.5,84.0,0
2025-08-27 07:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,21.47,27.31,486.1,0.932,13.23,73.6,24.8,86.5,0
2025-08-27 08:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,24.04,31.98,559.6,0.86,12.66,49.2,25.64,85.8,14
2025-08-27 09:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,20.72,27.22,666.4,0.762,9.92,74.7,25.98,85.7,22
2025-08-27 10:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,22.63,32.87,795.8,0.47,8.83,43.7,26.27,83.1,29
2025-08-27 11:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,22.49,30.27,925.6,0.62,7.87,40.4,26.93,85.4,34
2025-08-27 12:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,17.3,23.48,1029.2,0.479,9.66,38.7,27.26,83.6,37
2025-08-27 13:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,17.64,23.17,1108.0,0.311,10.69,39.8,27.57,82.6,39
2025-08-27 14:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,18.29,28.26,1165.8,0.192,10.73,42.5,28.05,81.2,40
2025-08-27 15:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,20.9,33.01,1202.8,0.331,11.07,50.8,28.25,80.5,39
2025-08-27 16:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,18.47,24.44,1212.1,0.298,10.73,61.7,27.81,78.6,37
2025-08-27 17:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,20.32,26.44,1212.6,0.822,12.51,47.7,27.89,79.9,34
2025-08-27 18:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,20.83,27.92,1185.0,0.48,12.21,48.4,27.57,80.8,29
2025-08-27 19:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,21.73,29.9,1127.6,0.566,10.61,40.7,27.0,82.4,22
2025-08-27 20:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,20.0,27.2,1048.4,0.591,8.02,50.0,26.54,82.1,14
2025-08-27 21:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,18.63,24.29,940.1,0.467,9.73,72.3,25.82,84.1,0
2025-08-27 22:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,16.3,21.59,850.0,0.571,8.3,92.5,25.49,85.6,0
2025-08-27 23:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,18.38,18.73,761.8,0.487,8.56,75.2,24.96,85.2,0
2025-08-28 00:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,16.47,17.69,698.7,0.541,8.88,44.0,24.87,85.0,0
2025-08-28 01:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,18.77,25.7,648.3,0.366,8.37,89.9,24.37,82.9,0
2025-08-28 02:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,17.31,23.25,595.1,0.161,6.49,80.9,24.27,83.1,0
2025-08-28 03:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,14.8,19.76,569.6,0.478,8.43,59.2,24.38,82.2,0
2025-08-28 04:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,14.21,19.48,544.2,0.422,9.15,37.2,24.66,81.5,0
2025-08-28 05:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.1,20.97,532.2,0.302,10.5,30.0,24.53,82.7,0
2025-08-28 06:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,15.89,20.08,507.7,0.321,10.69,59.8,24.7,82.8,0
2025-08-28 07:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,19.34,27.61,492.4,0.897,11.54,55.0,24.99,81.6,0
2025-08-28 08:00:00,N02,Room 214 (Classroom),Indoor,Main Bldg,2,21.04,33.92,562.3,1.223,14.64,59.6,25.59,83.4,14
